,category,name,lon,lat,day,open,close
182,restaurants,Cafe 338,-0.0632059606602997,51.52651439251,3,360,1050
183,restaurants,Byron,-0.1067367,51.5030324,3,690,1410
184,restaurants,Pilpel,-0.0772774,51.5189556,3,600,1260
185,restaurants,Pachamama,-0.1515276,51.5171822,3,720,0
186,restaurants,J+A Café,-0.101019002497196,51.5230293273926,3,480,1080
187,restaurants,Le Peche Mignon,-0.107909992126366,51.5500471393663,3,450,1020
188,restaurants,Wright Brothers Borough Market,-0.0915559,51.5054862,3,720,1320
189,restaurants,Patara,-0.1307571,51.5141961,3,1050,1350
190,restaurants,Homeslice Neal's Yard,-0.126426543278564,51.5144380966574,3,720,1380
191,restaurants,Dragon Castle,-0.098573,51.492101,3,720,1380
192,restaurants,Flesh & Buns,-0.126240480271074,51.5138810333143,3,1020,1380
193,restaurants,Old Fountain,-0.089101,51.527072,3,660,1380
194,restaurants,Kettner's,-0.13040954242843,51.513184351372,3,720,60
195,restaurants,The Pig and Butcher,-0.10682789450616,51.537442542029,3,1020,0
196,restaurants,Mimos Cafe,-0.174005,51.5150959,3,420,1320
197,restaurants,Rabieng,-0.102785,51.539829,3,690,1380
198,restaurants,Yashin Sushi,-0.195618867874146,51.5007620563954,3,1080,1380
199,restaurants,The Gallery,-0.1902599,51.5465294,3,720,30
200,restaurants,Gold Mine,-0.187491998076439,51.5133018493652,3,720,1380
201,restaurants,Bistrotheque,-0.0560837915559814,51.5341223088385,3,1110,1350
202,restaurants,Pierino Pizza Pasta,-0.1740772,51.4951101,3,720,1410
203,restaurants,Arancina,-0.1975001,51.5098497,3,450,1350
204,restaurants,Yoshino,-0.1356747,51.5095758,3,720,1320
205,restaurants,Sagar,-0.1206465,51.5125564,3,720,1380
206,restaurants,Naru,-0.125953473951252,51.516772350748,3,1050,1350
207,restaurants,Savoy Grill,-0.120730476398416,51.5102197687511,3,720,0
208,restaurants,Champor-Champor,-0.0854034,51.5024226,3,1080,1320
209,restaurants,Mango Indian,-0.092963,51.504962,3,720,1380
210,restaurants,Ichiryu,-0.12773477943445,51.5167273946318,3,720,1410
211,restaurants,Hot Stuff,-0.126418375984764,51.4796635642281,3,720,1320
212,restaurants,German Gymnasium,-0.125419827905187,51.5323975443626,3,480,60
213,restaurants,Bombay Brasserie,-0.182583332061768,51.493942546773,3,1110,1410
214,restaurants,Albion,-0.076235,51.524137,3,480,780
215,restaurants,Daylesford Organic,-0.1533991,51.490645,3,480,1200
216,restaurants,Cinnamon Coffee Shop,-0.0571632385253906,51.5048292310893,3,420,1080
217,restaurants,Savoir Faire,-0.1260125,51.5171949,3,720,1350
218,restaurants,Pizza Union,-0.0773585960268974,51.5175265894232,3,660,0
219,restaurants,Museum Tavern,-0.125971101400664,51.5182144172415,3,660,1410
220,restaurants,Four Corners Cafe,-0.1135442,51.5003689,3,450,1110
221,restaurants,Antepliler,-0.098629,51.578056,3,720,1410
222,restaurants,Bugis Street Brasserie,-0.183931280273902,51.4936621211568,3,720,1350
223,restaurants,Thali,-0.1834772,51.490932,3,1110,1410
224,restaurants,The Draft House,-0.0769468034392541,51.5028699547583,3,720,1380
225,restaurants,J Sheekey,-0.127622,51.510895,3,720,0
226,restaurants,Ladurée,-0.123133037598674,51.51184286271,3,480,1380
227,restaurants,Sen Viet,-0.1159522,51.529089,3,1020,1380
228,restaurants,Kêu!,-0.0816240012645721,51.5266075134277,3,480,1200
229,restaurants,Byron,-0.133756,51.512782,3,690,1410
230,restaurants,CASK Pub and Kitchen,-0.13753688795203,51.49135039773,3,720,1380
231,restaurants,Little Bay West Hampstead,-0.190351,51.5387914,3,720,0
232,restaurants,Bonnington Café,-0.1200278,51.4846229,3,1110,1350
233,restaurants,Grumbles,-0.138889,51.491138,3,1080,1380
234,restaurants,Busaba Eathai,-0.151190757751465,51.514725174257,3,720,1380
235,restaurants,Maggie Jones's,-0.1909916674772,51.502856014927,3,1080,1380
236,restaurants,Ethos,-0.1390968,51.51638,3,480,1320
237,restaurants,The Jolly Butchers,-0.0733491,51.5623655,3,960,0
238,restaurants,Lowlander,-0.12241,51.514624,3,600,1380
239,restaurants,Ozone Coffee,-0.086674106560876,51.524683689256,3,450,1260
240,restaurants,Villandry,-0.143144858908866,51.5214563850873,3,450,1350
241,restaurants,Haché,-0.0804783,51.5266514,3,720,1350
242,restaurants,Wahaca's Mexican Street Kitchen,-0.116387934599604,51.507023783327,3,720,1380
243,restaurants,The Rainforest Cafe,-0.133634,51.510854,3,720,1320
244,restaurants,Chick n Sours,-0.0759780034422874,51.5415344238281,3,1080,1380
245,restaurants,Harrods' Tea Room,-0.16359383122593,51.4992262754487,3,600,1200
246,restaurants,Silk Road,-0.0896081,51.4739712,3,1020,1350
247,restaurants,The Castle,-0.20699787084123,51.50691920617,3,720,1380
248,restaurants,Alounak,-0.1910234,51.5156246,3,720,0
249,restaurants,Chiltern Firehouse,-0.154846859653053,51.5187121017659,3,1080,1350
250,restaurants,Pickle & Rye,-0.266688129485996,51.4683030502269,3,510,1290
251,restaurants,C & R Cafe & Restaurant,-0.132525,51.511171,3,720,1380
252,restaurants,Four Seasons,-0.187348,51.51257,3,720,1410
253,restaurants,Ffiona's Restaurant,-0.192783395566043,51.50405773515,3,1080,1380
254,restaurants,Best Mangal,-0.207411,51.491225,3,720,1410
255,restaurants,Big Easy,-0.1231134,51.5106735,3,720,30
256,restaurants,The Ivy,-0.128013,51.512814,3,720,1410
257,restaurants,Selale,-0.099613956558125,51.5831363856466,3,480,120
258,restaurants,Zuma,-0.16315196998654,51.500949826679,3,1080,1320
259,restaurants,Asakusa,-0.138284,51.533923,3,1080,1410
260,restaurants,Le Mercury,-0.10271961840901,51.539763831626,3,720,60
261,restaurants,Ganapati,-0.073005378271727,51.469647326576,3,1080,1350
262,restaurants,Rocca,-0.176558382809162,51.4928759536943,3,690,1410
263,restaurants,The Colonel Fawcett,-0.136007736926076,51.5418041646628,3,720,0
264,restaurants,Wahaca,-0.1245423,51.5103409,3,720,1380
265,restaurants,Brass Rail Salt Beef Bar,-0.153764,51.514518,3,570,1260
266,restaurants,CUT at 45 Park Lane,-0.151611998677254,51.5063934326172,3,420,1380
267,restaurants,Apero Restaurant and Bar,-0.175349,51.494372,3,390,1350
268,restaurants,Chai Ki,-0.017862532263166,51.5061226580201,3,1050,1380
269,restaurants,St. Moritz Restaurant,-0.135039,51.514529,3,1080,1410
270,restaurants,Wong Kei Restaurant,-0.132421,51.5115375,3,720,1410
271,restaurants,Wafflemeister,-0.1487016,51.5144262,3,600,0
272,restaurants,Nobu Berkeley St,-0.143449097152784,51.5084914741339,3,720,120
273,restaurants,Burger and Lobster,-0.094483494758606,51.5136669051182,3,720,1350
274,restaurants,The Dairy,-0.1395915,51.4618724,3,1080,1320
275,restaurants,Daddy Donkey Mexican Grill,-0.109436213063745,51.5206105839131,3,660,900
276,restaurants,The Wilmington,-0.11009303944619,51.526032086412,3,660,1380
277,restaurants,Burger and Shake,-0.125415,51.525005,3,720,1350
278,restaurants,ICCo,-0.136045,51.519545,3,420,1380
279,restaurants,Hoxton Grill,-0.0827283,51.5254782,3,420,0
280,restaurants,Mike's Café,-0.2056495177367,51.515863871511,3,600,1140
281,restaurants,The Warrington Hotel,-0.183075398850623,51.5272581650888,3,660,1380
282,restaurants,Efes,-0.058481630609315,51.5146603960192,3,600,0
283,restaurants,Sushi Surprise,-0.0810580000729546,51.5233667437201,3,1020,1305
284,restaurants,Star Kebab House,-0.1946912,51.4932627,3,690,240
285,restaurants,The English Restaurant,-0.076603889465332,51.5189580049569,3,480,1380
286,restaurants,Osteria Basilico,-0.2058905197699,51.515359633283,3,1110,1410
287,restaurants,Wahaca,-0.13376991245546,51.51333452102,3,720,1380
288,restaurants,Wagamama,-0.141947122753891,51.4967799888926,3,690,1320
289,restaurants,Eat Tokyo,-0.130327,51.513816,3,720,1410
290,restaurants,Masala Zone Soho,-0.137674604592006,51.513424266119,3,720,1380
291,restaurants,The Anchor and Hope,-0.10658608333864,51.503472834404,3,1080,1350
292,restaurants,Greedy Cow Burgers & Steaks,-0.034555228429624,51.525386204778,3,720,1380
293,restaurants,The Veggie Table,-0.090092,51.505092,3,660,960
294,restaurants,Bibimbap,-0.131003,51.514512,3,1080,1380
295,restaurants,L'Atelier de Joël Robuchon,-0.128444,51.512985,3,1050,1380
296,restaurants,Momo,-0.1403264,51.5111056,3,1110,1380
297,restaurants,NOPI,-0.1385226,51.511617,3,1050,1350
298,restaurants,Electricity Showrooms,-0.080301875970497,51.527469891216,3,720,0
299,restaurants,Mari Vanna,-0.162390466864736,51.5018146470026,3,540,60
300,restaurants,Kua 'Aina,-0.139153003692627,51.5136635666908,3,600,1320
301,restaurants,Good Earth,-0.1684174,51.4968451,3,720,1380
302,restaurants,The Drunken Monkey,-0.0781917572021484,51.5226653030687,3,720,0
303,restaurants,Ravi Shankar,-0.13666,51.527081,3,720,1380
304,restaurants,Hi Sushi Salsa,-0.146770477294922,51.5400094905912,3,720,1350
305,restaurants,Chi Noodle,-0.1053698,51.5135092,3,690,1380
306,restaurants,Gaucho,-0.1780746,51.5574187,3,720,1380
307,restaurants,Caravan Kings Cross,-0.125370576153865,51.5357788239146,3,480,1350
308,restaurants,Yoobi,-0.136000007390976,51.5128974914551,3,690,1260
309,restaurants,Petek,-0.10959946621625,51.568311764628,3,720,1380
310,restaurants,Ceviche Soho,-0.131492614746094,51.5136702435432,3,720,1410
311,restaurants,Rossopomodoro Covent Garden,-0.127266748729596,51.5130126011976,3,720,1380
312,restaurants,Monkey & Me,-0.159375,51.519706,3,1080,1380
313,restaurants,Caravan,-0.110122750616417,51.5254718215956,3,480,1350
314,restaurants,Nobu,-0.1500369,51.5050546,3,1080,1320
315,restaurants,The English Rose Cafe and Tea Shop,-0.1444512,51.4980558,3,420,1080
316,restaurants,Rasa N16,-0.076586,51.561983,3,1080,1350
317,restaurants,Pearl Liang,-0.181188583374023,51.5192622106976,3,720,1380
318,restaurants,Waxy O'Connor's,-0.1322637,51.5107349,3,720,1410
319,restaurants,Zafferano,-0.157740090217924,51.499097748922,3,720,1380
320,restaurants,Natural Kitchen,-0.152275,51.520971,3,480,1200
321,restaurants,Garlic & Shots,-0.13152700704109,51.513850442943,3,1020,0
322,restaurants,Fishworks,-0.1520129,51.5201578,3,720,1350
323,restaurants,Salt 'n Pepper,-0.130080970437565,51.5094074028577,3,720,1380
324,restaurants,Malabar Junction,-0.1292199,51.5175678,3,1080,1380
325,restaurants,Pizza Union,-0.11983242244974,51.531051655444,3,660,0
326,restaurants,Social Eating House,-0.1363879,51.5136727,3,1080,1350
327,restaurants,Wagamama,-0.117476,51.505847,3,660,1380
328,restaurants,Giraffe,-0.1421975,51.4939137,3,480,1380
329,restaurants,Il Blandford's,-0.155747,51.520315,3,540,1350
330,restaurants,Pizzeria Pappagone,-0.1126623,51.5694126,3,1080,0
331,restaurants,Pret A Manger,-0.1494624,51.5142107,3,450,1260
332,restaurants,Clos Maggiore,-0.124695,51.51166,3,1020,1380
333,restaurants,The Palomar Restaurant,-0.1327159,51.5111632,3,1050,1410
334,restaurants,Sông Quê,-0.0768315,51.531788,3,1050,1380
335,restaurants,Hawksmoor Spitalfields,-0.075657,51.5211502,3,1020,1350
336,restaurants,Oblix At The Shard,-0.0869875,51.5052532,3,1080,1380
337,restaurants,La Trompette,-0.256036,51.491874,3,1110,1350
338,restaurants,Al Arez,-0.165289,51.498938,3,600,1410
339,restaurants,Maroush Bakehouse,-0.194478,51.49332,3,420,0
340,restaurants,Beast,-0.146885111927986,51.5152854919434,3,1050,1320
341,restaurants,Andover Arms,-0.2326856,51.4968774,3,720,1410
342,restaurants,The 10 Cases,-0.124330997467041,51.5145378112793,3,1020,1380
343,restaurants,Portland Café,-0.1425633,51.5199777,3,360,1080
344,restaurants,Tibits,-0.139624997973442,51.511302947998,3,540,0
345,restaurants,Galvin La Chapelle,-0.0782929,51.5203976,3,1080,1350
346,restaurants,Goodman City,-0.0905290022492409,51.5143089294434,3,720,1350
347,restaurants,The Shed,-0.193422,51.508743,3,1080,0
348,restaurants,Brasserie Zédel,-0.135575861793962,51.5106025898049,3,690,0
349,restaurants,Oliveto,-0.150923,51.493495,3,1140,1380
350,restaurants,Burger & Lobster,-0.1322316,51.5135487,3,1140,1380
351,restaurants,Masala Zone ,-0.122892676352195,51.5133574651623,3,720,1380
352,restaurants,Delhi Grill,-0.109256,51.5335540771484,3,1080,1350
353,restaurants,Pho,-0.135051995515823,51.514575958252,3,720,1380
354,restaurants,Mala,-0.07028,51.506449,3,1080,1380
355,restaurants,Casa Tua,-0.123588235886524,51.5276449011142,3,540,1350
356,restaurants,Benito's Hat,-0.13643751745084,51.519131499225,3,690,1380
357,restaurants,Koya Bar,-0.131762,51.513632,3,510,1380
358,restaurants,Caxton Grill,-0.1339889,51.4987949,3,690,1380
359,restaurants,The Cinnamon Club,-0.129634,51.497381,3,1080,1350
